name,Photo,about,degree,phone,email,address,specialization,yearofexperience,language,rating,clinicname,timings,onlinebooking,consultonline,linktoprofile
 Dr. med. Nora Dehina,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Nephrologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-nora-dehina
 PD Dr. med. T. Juratli,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/pd-dr-med-t-juratli
 Dr. med Patrice Moubayed,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bad Wildungen , Germany",Cosmetic Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-patrice-moubayed
 Prof. Dr. med. Stephan B. Sobottka,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-stephan-b-sobottka
 Dr. med. Alex Gehring,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-alex-gehring
 Dr. med. Arndt Rosenthal,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-arndt-rosenthal
 Dr. med. Florian Bonke,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Cosmetic Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-florian-bonke
 Prof. med. Dr. Esther Troost,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Radiation Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-med-dr-esther-troost
 Prof. Dr. Med. Sergey Leontyev,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Leipzig , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-sergey-leontyev
 Dr. med. Ulrich-Frank Pape,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-ulrich-frank-pape
 Priv. Doz. Dr. med. Per-Ulf Tunn,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/priv-doz-dr-med-ulf-tunn
 Prof. Dr. Sven Meuth,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-sven-meuth
 Dr. Med. Oliver Thamm,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Cosmetic Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-oliver-thamm
 PD Dr. med. Jessica Barlinn,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/pd-dr-med-jessica-barlinn
 Prof. Dr. Med. Gerhard Hindricks,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Leipzig , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-gerhard-hindricks
 Dr. Jens Schnittler,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bad Wildungen , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-jens-schnittler
 Dr. Ulrih Bitz,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-ulrih-bitz
 Prof. Dr. med. Thomas Carus,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Vascular Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-thomas-carus
 Dr. Med. Truong Quang Vu Phan,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Cosmetic Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-truong-quang-vu-phan
 Prof. Dr. med. Mechthild Krause,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Radiation Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-mechthild-krause
 PD Dr. med. Timo Siepmann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/pd-dr-med-timo-siepmann
 Dr. med. Steffen Wolk,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Vascular Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-steffen-wolk
 Dr. med. Peter Bernstein,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Spine Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-peter-bernstein
 Prof. Dr. Med. Matthias Gutberlet,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Leipzig , Germany",Interventional Radiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-matthias-gutberlet
 Prof. Dr. Med. Michael Friedrich,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-michael-friedrich
 Prof. MD Thorsten Bach,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bad Wildungen , Germany",Urologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-md-thorsten-bach
 Prof. Dr. med. Michael Buchfelder,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-michael-buchfelder
 Dr. Maria Kuntzsch,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Vascular Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-maria-kuntzsch
 Prof. Dr. med. Oliver Heese,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-oliver-heese
 Prof. MD J. E. Meyer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Cosmetic Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-md-j-e-meyer
 Priv. Doz. med. Holger Maul,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/priv-doz-med-holger-maul
 Dr. med. Mari Strempel,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Cosmetic Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-mari-strempel
 Dr. Klaus D. Diemel,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-klaus-d-diemel
 Dr. med. Antje-Katrin Hofele,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-antje-katrin-hofele
 Prof. Dr. Med. Frank Kolligs,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Surgical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-frank-kolligs
 Dr. Jose Maria Trivino Fernandez,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Solingen , Germany",Cosmetic Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-jose-maria-trivino-fernandez
 Dr. med. Julian Kricheldorff,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Cosmetic Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-julian-kricheldorff
 Dr. med. Vera Vanessa Hoffmann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Cosmetic Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-vera-vanessa-hoffmann
 Prof. MD M. Schneider,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Pediatric Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-md-m-schneider
 Prof. MD Christian Wulfing,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bad Wildungen , Germany",Urologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-md-christian-wulfing
 Dr. med. Kai Block,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Cosmetic Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-kai-block
 Dr. Abdulaziz Saiemaldahr,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Cosmetic Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-abdulaziz-saiemaldahr
 Dr. Horst Gartner,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-horst-gartner
 Professor Dr. Peter Berlit,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Essen , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/professor-dr-peter-berlit
 Prof. Dr. med Terttu A Pietila,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-terttu-pietila
 Prof. Dr. med. Habil Jorg Scholz,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-habil-jorg-scholz
 Prof. Hans Martin Hoffmeister,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Solingen , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-hans-martin-hoffmeister
 Prof. Dr. Med. Claus Belka,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Radiation Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-claus-belka
 Prof. Dr. Med. Marianne Dieterich,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-marianne-dieterich
 Prof. Dr. Med. Rudolf A. Hatz,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-rudolf-hatz
 Dr. med. Wolfgang Schonherr,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-wolfgang-schonherr
 Dr. Michael Paul Hahn,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-michael-paul-hahn
 Dr. Klaus Luque,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Ophthalmologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-klaus-luque
 Prof. Dr. Med. Jorg Christian Tonn,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-jorg-christian-tonn
 Dr. Arne-Joern Lemke,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Radiation Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-arne-joern-lemke
 Dr. Boris Pfaffenbach,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Solingen , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-boris-pfaffenbach
 Dr. Bernd Hertenstein,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-bernd-hertenstein
 Prof. Dr. med. Sascha Flohe,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Solingen , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-sascha-flohe
 Dr. Rainer Porschen,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Surgical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-rainer-porschen
 Dr. Dieter Ukena,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-dieter-ukena
 Dr. Alessandro Marra,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-alessandro-marra
 Dr. Andreas Schuler,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,null,Ophthalmologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-andreas-schuler
 Dr. Jorg Groticke,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Medical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-jorg-groticke
 Dr. Mustafa Aydgodu,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-mustafa-aydgodu
 Dr.Heiner Wenk,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Endovascular Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/drheiner-wenk
 Prof. Dr. med. Harry Merk,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-harry-merk
 Prof. Dr. Med. Christian Thaler,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",IVF Specialist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-christian-thaler
 Prof. Dr. Med. Nadia Harbeck,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-nadia-harbeck
 Dr.med. Ludwig Seebauer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Arthoscopy and Sports Medicine,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/drmed-ludwig-seebauer
 Prof. Dr. med. Thomas Budde,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Essen , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-thomas-budde
 Dr. med. Kerstin Lommel,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-kerstin-lommel
 Dr. Holm Edelmann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Foot and Ankle Surgery,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-holm-edelmann
 Dr. Ralf Buhl,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,null,Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-ralf-buhl
 Dr. Andreas Naumann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-andreas-naumann
 Dr. Sebastian Melchior,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Urologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-sebastian-melchior
 Dr. Andreas Kastrup,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-andreas-kastrup
 Prof. Dr. Ayman Agha,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-ayman-agha
 Prof. Dr. Med. Florian Heinen,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-florian-heinen
 Prof. Dr. Christian Witt,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-christian-witt
 Prof. Hugo A.Katus,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-hugo-akatus
 Prof. Dr. Peter Ulrich,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-peter-ulrich
 Professor Andreas Krodel,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Essen , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/professor-andreas-krodel
 Prof. Dr. med. Hans Behrbohm,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",ENT Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-hans-behrbohm
 Prof. Dr. med. Petra Feyer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Radiation Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-petra-feyer
 Prof. Dr. Stefan Schwab,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-stefan-schwab
 Prof. Dr. med. Thomas Werner Kraus,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-thomas-werner-kraus
 Dr. Reinhold A. Laun,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-reinhold-laun
 Prof. Dr. Juergen Weitz,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Vascular Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-juergen-weitz
 Prof. Andreas Unterberg,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-andreas-unterberg
 Prof. Dr. Uwe Heemann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Nephrologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-uwe-heemann
 Prof. Dr. Roland M. Schmid,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-roland-m-schmid
 Prof. Dr. med. Plamen Staikov,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-plamen-staikov
 Prof. Dr. Ernst Spath-Schwalbe,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-ernst-spath-schwalbe
 Prof. Lutz E. Pillunat,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Ophthalmologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-lutz-e-pillunat
 Prof. Dr. Eduard Becht,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Urologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-eduard-becht
 Dr. Ralf-Marco Liehr,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-ralf-marco-liehr
 Prof. Dr. Heinrich Iro,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",ENT Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-heinrich-iro
 Prof. Dr. Wolfgang Rascher,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",General Paediatrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-wolfgang-rascher
 Dr. med. Florian Mathias Wagner,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-florian-mathias-wagner
